Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2578.8231949155625
DRG39,OUT035,823.0173637367805
FDU32,OUT049,2053.5126332100226
FDY27,OUT049,2998.649748175043
NCP54,OUT013,2001.7671400977717
NCZ41,OUT049,2037.7198536294325
DRL49,OUT013,2190.149493718309
FDI05,OUT018,1218.8586367535368
FDY56,OUT045,3782.493232577327
DRC13,OUT013,1988.3058384891153
NCV29,OUT017,2971.0868135708374
FDR24,OUT049,1392.4084539274743
FDZ34,OUT018,3093.2735660925396
FDP37,OUT035,2005.128331781474
FDX08,OUT027,5251.505494240221
FDS57,OUT045,2055.731218258777
NCG18,OUT049,1603.1407362891994
FDK25,OUT018,2707.724972011497
FDH53,OUT049,1276.2813735322336
DRI59,OUT018,3291.3210895048524
FDA52,OUT046,2920.4223489797573
FDT20,OUT010,74.74632701672114
FDE36,OUT019,428.1947935734551
FDI24,OUT017,2896.3461808146394
FDB28,OUT018,3068.181978740574
FDV11,OUT017,2920.4223489797573
FDP01,OUT046,2516.934633733177
FDD34,OUT027,4110.3818879499795
FDJ50,OUT027,1440.1975015366286
FDZ44,OUT013,1972.6544757106983
DRO59,OUT035,1145.2245993741183
DRB48,OUT045,605.1165629750764
FDR21,OUT018,2747.417130130302
NCE42,OUT010,588.9973312957661
FDO23,OUT046,1475.830830200294
NCE30,OUT018,3123.14416480946
FDQ22,OUT035,605.1165629750764
FDY01,OUT045,1939.630282702602
FDS08,OUT017,2882.976859361807
FDG28,OUT018,3469.2201729182293
FDQ51,OUT018,738.7194848935596
FDB05,OUT017,4156.24409358052
FDO56,OUT049,1954.9272668434364
FDE02,OUT018,1373.0118070530661
FDN45,OUT017,3695.3485175227074
FDS09,OUT013,764.5114151343803
NCA54,OUT018,2928.264409445303
FDP09,OUT010,548.0453412686891
FDC53,OUT045,1584.2796346653083
NCM55,OUT017,3051.255710819234
FDL09,OUT018,2687.3181285225864
FDA11,OUT019,260.19667252855413
FDA50,OUT045,1508.911568960516
FDC23,OUT017,2997.386798170952
FDE22,OUT049,2557.8114760869676
FDD23,OUT046,3150.8524426881922
NCA29,OUT049,2932.669015985489
FDK38,OUT046,2495.9229149045823
DRC13,OUT046,2024.258552020776
NCP43,OUT049,2943.742545380938
FDX28,OUT049,1584.2796346653083
FDF08,OUT049,1392.4084539274743
FDZ33,OUT046,2495.9229149045823
FDD10,OUT049,2878.8482925182443
FDO58,OUT017,2547.34615655074
FDI50,OUT017,3787.5223136958457
FDO58,OUT045,2596.2400020444184
FDX08,OUT013,3061.323491235211
NCK17,OUT010,74.74632701672114
FDF39,OUT035,4308.922775638568
FDU45,OUT010,274.32927341995105
NCJ18,OUT018,1924.9180037374053
DRC27,OUT019,530.4097327125813
DRC25,OUT035,1387.5550873411737
FDU59,OUT035,2534.059994257648
FDU28,OUT035,3030.8488673303236
NCP30,OUT046,605.1165629750764
FDB39,OUT018,839.0642740223187
FDE41,OUT013,1367.7039619874001
DRH11,OUT010,176.56862744771814
FDA58,OUT045,3815.152214912657
FDU50,OUT046,1941.46596523478
FDM34,OUT013,2021.3900029993595
FDM44,OUT027,2593.069116030316
FDR39,OUT045,3030.8488673303236
FDM25,OUT045,2896.3461808146394
FDQ49,OUT049,2516.934633733177
DRH25,OUT018,801.7274570823749
FDM09,OUT027,4109.265781866721
FDL44,OUT019,420.65503510168776
NCR42,OUT018,579.3246327342559
DRL59,OUT046,823.0173637367805
FDX43,OUT013,2683.3783645154012
DRK47,OUT010,483.6159917162151
FDU48,OUT018,1987.3110929813067
FDY12,OUT045,764.5114151343803
NCN43,OUT018,1983.4810096603094
NCM55,OUT018,2993.6768342235814
FDQ21,OUT027,3276.292007040827
FDX13,OUT035,4243.57794002469
NCK30,OUT027,6142.951956386845
FDG20,OUT049,2896.3461808146394
DRG27,OUT017,605.1165629750764
FDY14,OUT018,3808.276232653352
FDP59,OUT035,1603.1407362891994
FDU60,OUT017,2870.747538512119
NCC18,OUT019,612.26132592721
DRJ39,OUT017,3629.1574625398116
FDS07,OUT049,1931.8553876403603
FDM08,OUT027,5623.118414262492
FDP51,OUT045,2005.128331781474
FDU16,OUT035,1313.2595451891564
FDH12,OUT013,1603.1407362891994
DRE48,OUT010,632.0718747523729
NCL42,OUT027,6053.544494789623
FDR21,OUT045,2900.015505490847
NCW29,OUT035,2024.7511946830614
FDO11,OUT013,4243.57794002469
NCM31,OUT049,2074.861438498079
FDV35,OUT019,357.3842070670793
FDF58,OUT017,973.6552574649345
NCE43,OUT049,2836.247179206924
FDA02,OUT035,2576.95604196017
DRL37,OUT010,101.30583626256164
FDR24,OUT018,1330.611457343433
FDW59,OUT049,1313.2595451891564
FDS22,OUT049,683.1616487742008
FDW24,OUT017,764.5114151343803
FDU24,OUT035,1508.911568960516
FDA21,OUT027,5085.23417125691
FDH58,OUT027,3071.5456424468293
FDW36,OUT018,1520.5987619182927
FDI45,OUT027,4925.1376368054625
FDU01,OUT018,2973.269990734671
FDF35,OUT027,2983.421255472422
FDU43,OUT019,546.376274651121
FDE24,OUT019,312.45136443080065
FDK50,OUT049,2557.8114760869676
FDG31,OUT045,1049.7928031028464
FDC60,OUT045,1412.2595792812479
FDL36,OUT013,1392.4084539274743
FDP21,OUT013,3076.801346409268
FDW16,OUT045,1392.4084539274743
FDX02,OUT017,3771.0578655282925
FDQ58,OUT027,3906.927689251278
FDT51,OUT046,1716.6560485319137
FDD59,OUT049,1264.4952545402793
NCM42,OUT018,1535.4006521382994
FDA57,OUT018,579.3246327342559
FDZ48,OUT035,1734.8019578912956
FDE46,OUT045,2516.934633733177
NCZ30,OUT019,334.1774762886886
FDB56,OUT017,3076.801346409268
FDA25,OUT027,2651.3845504502374
FDD20,OUT013,2017.5599196783621
FDL25,OUT013,1455.553781423973
NCO18,OUT049,2920.4223489797573
FDJ45,OUT017,605.1165629750764
FDR12,OUT035,2722.853510102407
NCF19,OUT010,111.26961509187609
FDK25,OUT046,2733.9762575078985
NCR17,OUT046,1947.6481672209507
FDC52,OUT046,2495.9229149045823
NCA54,OUT017,3035.7778556451767
FDR45,OUT010,542.9654975527258
NCM19,OUT049,1931.8553876403603
FDF39,OUT027,6093.42660874879
FDX23,OUT049,1554.1008386065528
FDD58,OUT027,2683.004351420705
FDX28,OUT013,1603.1407362891994
NCD31,OUT013,2536.802715091415
FDU57,OUT018,2358.972087430497
FDI27,OUT046,764.5114151343803
NCM42,OUT046,1603.1407362891994
FDD32,OUT027,2194.374291594142
FDI34,OUT013,3800.729855247682
NCM29,OUT049,2073.1354961116103
FDG46,OUT018,1747.7249472882434
DRC01,OUT010,116.89485124571038
FDB15,OUT027,5889.744951482029
NCA17,OUT027,3794.5218948612387
FDF10,OUT046,2516.934633733177
FDR26,OUT027,5318.840850976102
FDI02,OUT049,1734.3061624515396
NCM54,OUT010,274.19495089531557
FDF14,OUT013,2474.914153909029
FDJ33,OUT010,281.8982305186613
FDM20,OUT035,4029.7159291582125
FDC03,OUT027,5435.8450683115325
NCX05,OUT046,1977.6550895799942
NCM41,OUT027,2620.154735080636
NCU29,OUT010,401.890403706356
FDQ59,OUT017,1313.2595451891564
FDH46,OUT010,265.30553636141053
FDH09,OUT013,772.4034628716311
NCD06,OUT045,764.5114151343803
FDC15,OUT035,2516.934633733177
DRD37,OUT027,980.7620026474567
FDT28,OUT027,3815.9120198875066
FDR28,OUT027,4114.956941250499
FDT38,OUT017,1367.7039619874001
FDV34,OUT027,1944.3369125405573
FDY52,OUT035,1033.9639862924773
FDB34,OUT013,1367.7039619874001
DRL23,OUT018,1520.5987619182927
DRB24,OUT046,2495.9229149045823
FDJ50,OUT046,850.9539457083267
FDQ49,OUT035,2516.934633733177
FDP20,OUT035,2005.128331781474
FDV19,OUT027,4114.956941250499
NCR54,OUT045,3051.255710819234
FDO09,OUT010,601.7755322076698
FDS57,OUT018,2023.9207384658423
FDN10,OUT049,1977.6550895799942
FDV23,OUT049,2037.7198536294325
FDY28,OUT049,3654.703098129846
DRG51,OUT013,2536.802715091415
FDD45,OUT019,250.20000986456233
NCL18,OUT027,5549.916275448403
NCM29,OUT013,2037.1827825799498
FDF17,OUT027,5435.8450683115325
FDE22,OUT017,2526.334437722145
FDQ22,OUT017,605.1165629750764
FDS01,OUT013,3012.248312258594
FDW35,OUT027,994.2191587749077
FDJ33,OUT046,2037.7198536294325
NCF54,OUT035,2912.2621724965784
FDE09,OUT013,1677.7964581824203
NCE06,OUT045,2534.059994257648
DRH49,OUT049,1264.4952545402793
FDY43,OUT045,2722.853510102407
NCT05,OUT017,4085.060493870957
FDZ34,OUT045,3150.8524426881922
FDL38,OUT017,1373.5718893473954
FDZ31,OUT017,3051.255710819234
FDR14,OUT035,850.9539457083267
NCN54,OUT049,1264.4952545402793
NCC42,OUT027,3398.6018962434955
FDK08,OUT017,1584.2796346653083
FDP59,OUT013,1603.1407362891994
FDV22,OUT035,2533.5000838662663
FDD33,OUT035,3800.729855247682
DRE60,OUT027,6220.9522977932975
FDK52,OUT046,3754.889488777164
FDA02,OUT017,2485.4575953683548
FDM56,OUT049,1617.942626509206
FDE57,OUT035,2055.731218258777
FDM32,OUT045,1373.5718893473954
NCQ30,OUT027,2953.6165309411417
FDQ27,OUT027,2506.73312974247
FDT60,OUT027,3186.090434426073
FDU43,OUT049,3968.867398132586
NCO55,OUT035,1603.1407362891994
FDG02,OUT045,3076.801346409268
FDJ28,OUT013,3076.801346409268
FDP40,OUT045,1687.8977627824227
FDJ38,OUT045,3076.801346409268
NCC54,OUT017,3900.452368980424
NCZ41,OUT046,2037.7198536294325
FDK38,OUT019,401.2631328720994
FDU52,OUT013,2474.914153909029
FDC40,OUT046,1200.4293553402206
NCR30,OUT017,1145.2245993741183
NCN18,OUT017,1701.3590643910793
FDB50,OUT035,1278.216431082517
FDG04,OUT013,3076.801346409268
FDR26,OUT035,2855.528096117064
NCT17,OUT018,3019.222469813615
FDX35,OUT027,5701.208136826445
FDS12,OUT046,2057.34271653102
NCZ29,OUT027,3430.913946878984
FDB38,OUT010,371.3540659101384
FDP12,OUT013,605.1165629750764
FDP22,OUT046,772.4034628716311
FDS26,OUT018,3808.276232653352
FDR52,OUT046,3076.801346409268
DRJ13,OUT046,2578.8231949155625
FDU48,OUT027,3614.9587631810764
FDE29,OUT035,973.6552574649345
NCT29,OUT049,2037.7198536294325
DRK37,OUT018,2981.7769801956647
FDK55,OUT046,1373.5718893473954
FDR07,OUT046,1554.1008386065528
FDO21,OUT027,5860.47083942811
FDK46,OUT049,4082.5819633251926
FDB12,OUT045,1603.1407362891994
FDT31,OUT027,4463.008206492887
FDJ33,OUT045,2005.128331781474
FDC26,OUT027,3170.984324638851
NCQ02,OUT045,3076.801346409268
FDP08,OUT010,543.7457435041924
FDB11,OUT027,6330.928821149587
FDV55,OUT013,2495.925872737624
FDW20,OUT049,2053.5126332100226
NCJ18,OUT019,303.07516454050807
FDC41,OUT018,1082.39951939598
FDE14,OUT027,2534.894579316479
FDG35,OUT013,2792.058520735424
FDF45,OUT035,850.9539457083267
FDS19,OUT027,2226.3373090727173
FDS58,OUT019,383.794059544011
FDA26,OUT017,3743.4541217281294
FDM32,OUT049,1373.5718893473954
FDL45,OUT046,2037.7198536294325
FDZ55,OUT049,2557.8114760869676
FDY37,OUT049,2104.1155196873265
FDO46,OUT046,3076.801346409268
FDQ60,OUT046,2024.258552020776
FDA19,OUT018,1973.84979137265
FDL15,OUT046,2516.934633733177
FDM10,OUT018,3062.1833714959685
NCL05,OUT017,622.1864453976531
DRK49,OUT010,83.37988066203073
NCE18,OUT027,6135.385620285015
FDG40,OUT049,605.1165629750764
DRI59,OUT045,3722.9522613228705
FDK28,OUT035,4276.184559539248
NCD06,OUT019,86.87843553391872
FDO11,OUT019,521.7955137296411
FDK27,OUT046,2053.5126332100226
FDT43,OUT027,1403.0675107783513
FDD38,OUT018,1520.5987619182927
FDA16,OUT049,3720.377805461856
FDL14,OUT027,3967.6211532060365
NCM17,OUT049,622.1864453976531
FDD20,OUT045,2020.9211113620643
FDA40,OUT045,1373.5718893473954
FDL43,OUT045,1278.216431082517
FDV15,OUT045,1603.1407362891994
FDE52,OUT046,1392.4084539274743
NCL17,OUT010,315.5271605828533
NCJ31,OUT045,3872.8745990933176
FDR60,OUT045,1278.216431082517
NCA18,OUT035,1939.630282702602
FDS21,OUT027,1852.3042543345487
FDW09,OUT035,1278.216431082517
FDL26,OUT035,2516.934633733177
FDS47,OUT018,1330.611457343433
FDC39,OUT046,3388.80736668904
FDT51,OUT035,1701.3590643910793
FDK40,OUT035,4308.922775638568
NCG19,OUT045,3800.729855247682
FDZ07,OUT046,998.4213609551762
FDF08,OUT027,2525.1447186058476
FDO04,OUT013,839.0642740223187
FDK41,OUT018,1313.2595451891564
FDP15,OUT049,4082.5819633251926
NCD43,OUT018,1520.5987619182927
NCP18,OUT013,2495.925872737624
FDZ51,OUT046,1475.830830200294
DRH13,OUT035,1617.942626509206
FDF38,OUT045,605.1165629750764
NCI43,OUT045,764.5114151343803
FDM38,OUT027,1780.2909807547169
FDS03,OUT013,1024.5922709605202
DRJ47,OUT017,2912.2621724965784
FDT50,OUT010,184.8003340501027
FDV02,OUT046,2932.669015985489
NCG18,OUT017,1603.1407362891994
FDW52,OUT046,2596.2400020444184
FDS40,OUT035,605.1165629750764
FDN31,OUT017,3076.801346409268
FDA37,OUT045,1991.6670301728175
FDA15,OUT046,4276.31615612401
FDL39,OUT046,3035.7778556451767
FDJ53,OUT045,2005.128331781474
FDX22,OUT013,3655.235863399526
NCZ42,OUT045,3891.210761507246
FDD56,OUT027,4765.156201397462
FDD40,OUT017,3030.8488673303236
FDS50,OUT013,3771.0578655282925
NCN14,OUT013,3030.8488673303236
FDT15,OUT013,3076.801346409268
NCS18,OUT027,2618.437098125105
NCO26,OUT010,273.6856591999872
FDF58,OUT018,910.830177486796
NCB19,OUT013,1387.5550873411737
FDH26,OUT017,2055.731218258777
DRB24,OUT027,3906.927689251278
FDA49,OUT018,1325.9798552417908
FDB32,OUT045,1539.7701239166283
FDI36,OUT017,3076.801346409268
NCA17,OUT010,352.4334983149221
FDH22,OUT013,1988.3058384891153
NCM26,OUT018,2379.983806259092
FDT15,OUT027,5328.2712955973175
FDB16,OUT018,1331.847782601786
NCP54,OUT027,3392.636424876708
FDJ36,OUT013,1603.1407362891994
FDO28,OUT045,1991.6670301728175
FDU09,OUT013,839.0642740223187
FDF29,OUT017,2040.5439742636518
FDY08,OUT013,2052.370026575075
DRJ59,OUT018,579.3246327342559
FDT23,OUT027,2226.3373090727173
FDU15,OUT018,579.3246327342559
FDT47,OUT013,1618.5946484342942
FDI53,OUT019,516.6561060181093
FDR59,OUT018,3808.276232653352
FDD53,OUT035,605.1165629750764
FDY51,OUT017,3644.668457456271
FDT04,OUT049,605.1165629750764
FDU51,OUT049,2900.015505490847
FDG14,OUT035,2495.9229149045823
NCU06,OUT045,3800.729855247682
DRG25,OUT046,3076.801346409268
DRH49,OUT035,1313.2595451891564
FDN15,OUT035,2071.5239978393674
FDL43,OUT018,1166.979749792692
NCT18,OUT049,3121.3903772645276
NCB31,OUT013,4082.5819633251926
FDK57,OUT035,2005.128331781474
FDY04,OUT019,414.702037697488
NCP54,OUT046,2037.7198536294325
FDF41,OUT013,3972.7716602378487
FDM01,OUT045,1603.1407362891994
FDW03,OUT045,1603.1407362891994
FDF28,OUT045,2005.128331781474
FDY37,OUT017,2071.5239978393674
FDQ03,OUT017,3774.340929560658
FDP51,OUT027,3080.0639583127813
FDJ40,OUT017,1701.3590643910793
FDC32,OUT049,1475.830830200294
DRI49,OUT027,2229.385339574719
NCW54,OUT017,850.9539457083267
FDF09,OUT017,605.1165629750764
FDP45,OUT018,3412.4695425593873
DRJ23,OUT018,2973.269990734671
FDS59,OUT017,1701.3590643910793
FDY08,OUT046,2088.322740106736
FDX16,OUT049,2516.934633733177
FDY16,OUT018,2973.269990734671
FDK32,OUT035,2516.934633733177
FDQ22,OUT013,605.1165629750764
NCC31,OUT018,2358.972087430497
FDG58,OUT049,2495.9229149045823
DRF48,OUT013,3039.3558567913174
DRH36,OUT049,1117.0263726754597
NCR30,OUT035,1145.2245993741183
FDB03,OUT019,601.1406819172174
FDZ28,OUT027,3464.4236161713393
FDR35,OUT017,3076.801346409268
DRD15,OUT027,6207.254806898209
FDJ33,OUT019,296.0975089316961
FDA56,OUT010,210.9887728548503
FDP56,OUT046,764.5114151343803
NCT30,OUT046,764.5114151343803
FDK15,OUT017,1603.1407362891994
FDH44,OUT018,2379.983806259092
FDV01,OUT013,2495.925872737624
DRG03,OUT017,2485.4575953683548
FDG50,OUT027,2588.429792045102
FDR16,OUT010,664.1980504915214
FDZ60,OUT046,1603.1407362891994
DRG03,OUT045,2516.934633733177
FDS56,OUT018,3808.276232653352
FDU33,OUT045,764.5114151343803
DRD27,OUT035,1584.2796346653083
FDW22,OUT046,3680.946463837316
DRA24,OUT045,2578.8231949155625
FDF38,OUT049,605.1165629750764
FDX48,OUT013,2495.925872737624
FDS58,OUT018,2396.352054732284
FDC32,OUT046,1475.830830200294
NCQ29,OUT045,4172.262743730366
DRK39,OUT018,1313.2595451891564
NCS38,OUT017,1916.5584034995259
DRO47,OUT013,1734.3061624515396
DRG27,OUT027,981.6163734535569
FDC57,OUT027,5435.8450683115325
FDS55,OUT046,2495.9229149045823
NCJ06,OUT018,1967.688230079719
FDO01,OUT019,267.39123313026727
NCM55,OUT045,3051.255710819234
FDC52,OUT049,2495.9229149045823
FDQ15,OUT045,1278.216431082517
NCT30,OUT027,1400.617740611155
NCR42,OUT027,970.2818350760282
FDD28,OUT035,850.9539457083267
FDQ34,OUT049,1603.1407362891994
FDZ12,OUT027,3194.8975915663864
DRE13,OUT019,228.90504146528534
NCN07,OUT019,311.04061329857063
FDM28,OUT035,3035.7778556451767
FDI10,OUT017,2932.669015985489
FDQ25,OUT013,2701.8447491068546
FDA38,OUT010,714.909710922712
DRI13,OUT049,3581.0518583343896
FDY20,OUT027,2717.8376620298045
NCZ53,OUT035,3076.801346409268
NCM31,OUT013,2521.4742605273655
DRB01,OUT017,3076.801346409268
DRF37,OUT046,4082.5819633251926
NCF42,OUT049,2920.4223489797573
FDF16,OUT018,2358.972087430497
FDB41,OUT013,764.5114151343803
FDR34,OUT013,3740.4874350917726
FDR15,OUT018,2358.972087430497
NCV42,OUT019,275.535537362472
FDW51,OUT035,3606.597493924424
FDU36,OUT017,1554.1008386065528
FDX60,OUT049,1276.2813735322336
FDY03,OUT035,2001.785148208249
FDW55,OUT045,4063.977358309181
FDT01,OUT010,578.2109596665409
FDG58,OUT013,2474.914153909029
FDK21,OUT017,3995.379713465785
NCS41,OUT019,428.97626457798674
FDS10,OUT045,3015.3710121562663
NCT53,OUT046,2596.4896845779717
FDJ28,OUT018,3019.222469813615
FDX44,OUT045,1373.5718893473954
FDT20,OUT018,579.3246327342559
FDO44,OUT017,1662.499474041586
NCX17,OUT049,3800.729855247682
FDY01,OUT017,1939.630282702602
FDJ12,OUT027,5321.253742024476
DRK35,OUT018,579.3246327342559
FDD47,OUT019,436.93912149286723
NCM53,OUT035,1603.1407362891994
FDO45,OUT013,1373.5718893473954
NCM42,OUT010,280.54037363690304
FDE04,OUT046,2966.29583317965
NCI30,OUT027,6053.544494789623
FDZ19,OUT013,2875.337419819087
FDW57,OUT013,2920.4223489797573
FDA25,OUT013,1603.1407362891994
FDT22,OUT046,850.9539457083267
FDP51,OUT013,1986.1157773193547
FDD48,OUT027,3071.5456424468293
FDY39,OUT035,3083.944887646577
FDO48,OUT010,545.4684178290255
FDD23,OUT027,5404.828471607371
DRN35,OUT027,957.6790497546774
FDT01,OUT035,3654.703098129846
FDC20,OUT010,169.42610472919495
DRJ35,OUT035,998.4213609551762
FDB32,OUT046,1475.830830200294
FDL24,OUT046,2896.3461808146394
NCV42,OUT035,1750.0996457523433
FDZ46,OUT046,1617.942626509206
FDC15,OUT013,2495.925872737624
FDD08,OUT019,103.4459059919188
FDY50,OUT049,1393.423014701169
FDD36,OUT013,2017.5599196783621
FDG57,OUT027,1425.1321665809828
FDL21,OUT018,579.3246327342559
FDN16,OUT027,2617.307147269604
FDJ09,OUT027,968.1592173261059
FDS01,OUT010,457.2384697798077
FDV33,OUT017,3995.248116881022
DRE12,OUT017,1903.0971018908695
FDR07,OUT013,1554.1008386065528
FDP48,OUT010,473.25316134206037
NCB55,OUT035,850.9539457083267
FDQ08,OUT013,924.9247816533556
FDR34,OUT035,3786.3278015622905
FDO33,OUT046,1734.3061624515396
FDP13,OUT045,605.1165629750764
FDX12,OUT049,3959.5998167463517
NCT06,OUT049,2685.943083461816
FDR16,OUT019,550.2285184664822
FDE36,OUT046,2596.4896845779717
FDZ36,OUT049,3076.801346409268
FDV13,OUT045,1373.5718893473954
NCZ17,OUT035,605.1165629750764
FDU56,OUT045,3051.255710819234
FDM09,OUT035,2900.478589439142
FDV02,OUT017,2932.669015985489
FDS34,OUT018,1747.7249472882434
FDA11,OUT049,1539.7701239166283
FDP09,OUT017,3581.0518583343896
FDB29,OUT027,2888.2921088943644
FDT19,OUT017,2987.5762187795935
DRH15,OUT017,668.4763915950855
FDY38,OUT046,3800.729855247682
FDF14,OUT027,3852.3224620006017
FDN48,OUT010,196.58331153957835
FDQ12,OUT013,3828.333599047845
NCJ43,OUT045,2932.669015985489
FDE17,OUT019,330.97443385623205
FDB05,OUT035,4243.57794002469
FDH10,OUT045,2429.97334404397
NCR06,OUT017,605.1165629750764
FDU32,OUT018,1983.4810096603094
FDD56,OUT049,2896.3461808146394
FDO36,OUT018,2907.8575659563926
FDH16,OUT010,193.55294598727428
FDX10,OUT018,579.3246327342559
FDZ37,OUT017,1373.5718893473954
FDU31,OUT010,526.8890937757659
DRC49,OUT049,2088.322740106736
FDL15,OUT045,2516.934633733177
FDN32,OUT019,468.1239416248688
DRH59,OUT027,1937.1817500919003
NCU29,OUT049,2495.9229149045823
FDR37,OUT019,492.3407812450609
FDS14,OUT018,2375.5375375635863
FDU02,OUT027,5967.348386041804
FDJ08,OUT035,3076.801346409268
NCZ06,OUT045,4049.9753438106354
FDO31,OUT049,1276.2813735322336
FDH31,OUT018,1520.5987619182927
FDS58,OUT017,2526.334437722145
NCA53,OUT027,1403.0675107783513
FDF50,OUT046,3039.3558567913174
NCW42,OUT049,3722.9522613228705
NCQ17,OUT045,2495.9229149045823
FDK51,OUT018,3841.0144487526713
NCW41,OUT010,366.89998953194896
NCR29,OUT017,850.9539457083267
FDB08,OUT019,372.16556433165636
FDA40,OUT027,2557.538984853846
FDL14,OUT018,2377.5707540368007
FDB47,OUT046,3520.3573560912796
FDO03,OUT035,3828.333599047845
DRK13,OUT019,475.3184181211463
FDX13,OUT010,543.7689362856325
FDF52,OUT046,3121.3903772645276
FDT11,OUT013,3039.3558567913174
FDB08,OUT013,2536.802715091415
FDQ28,OUT018,2379.983806259092
FDD29,OUT045,4276.31615612401
NCQ29,OUT027,6267.832910970665
NCO02,OUT013,1024.5922709605202
FDR56,OUT010,505.25105893828544
NCM54,OUT049,2037.7198536294325
FDP51,OUT035,1962.3581054391598
FDT38,OUT013,1351.9565555730862
FDZ20,OUT018,3723.8714587600707
FDJ53,OUT013,2001.7671400977717
FDX13,OUT049,4243.57794002469
FDP58,OUT035,3695.3485175227074
NCK31,OUT019,149.21966494789305
FDA35,OUT018,1967.688230079719
FDV37,OUT018,3019.222469813615
NCO07,OUT027,5655.8606816712045
FDA20,OUT045,3076.801346409268
FDZ59,OUT035,2765.584096958224
NCY17,OUT017,683.1616487742008
FDQ28,OUT035,2516.934633733177
FDV35,OUT017,2485.4575953683548
FDQ36,OUT013,605.1165629750764
FDD34,OUT018,2396.352054732284
FDK51,OUT045,4359.802480392348
FDV31,OUT035,2896.3461808146394
FDR04,OUT035,1554.1008386065528
FDR14,OUT049,850.9539457083267
DRC36,OUT010,430.8493091423899
FDE39,OUT019,273.3475016427743
FDP57,OUT049,1603.1407362891994
FDE57,OUT046,2088.322740106736
NCN18,OUT046,1716.6560485319137
NCQ05,OUT018,2358.972087430497
FDW47,OUT035,2005.128331781474
FDV46,OUT035,2071.5239978393674
NCP29,OUT045,1049.7928031028464
FDE09,OUT018,1640.0220633902384
NCU06,OUT027,6368.55463065705
FDT19,OUT010,392.8470878350558
DRF15,OUT017,2485.4575953683548
DRI51,OUT013,2815.2384182113715
NCX54,OUT013,1603.1407362891994
DRE01,OUT013,3904.343865938662
NCB07,OUT045,3030.8488673303236
FDU50,OUT035,1903.0971018908695
FDG40,OUT035,605.1165629750764
FDW10,OUT018,2555.58677546252
FDX51,OUT013,3076.801346409268
NCP17,OUT045,1069.9315481940566
FDP21,OUT035,3076.801346409268
FDL04,OUT045,1603.1407362891994
FDV23,OUT013,2001.7671400977717
FDF24,OUT046,1290.002550074471
FDH56,OUT027,3048.3981388134325
FDB51,OUT049,959.934080922697
FDI58,OUT027,2538.9452754195972
FDR20,OUT013,764.5114151343803
FDC51,OUT018,1983.4810096603094
FDB16,OUT027,2358.8973655821305
FDE40,OUT049,959.934080922697
NCM17,OUT035,622.1864453976531
FDU56,OUT035,3051.255710819234
FDS32,OUT019,281.6004690593491
FDX02,OUT049,3771.0578655282925
FDT39,OUT027,3991.228617202512
FDE35,OUT017,850.9539457083267
NCI42,OUT019,621.452540993091
DRL23,OUT046,1603.1407362891994
FDA10,OUT046,2037.7198536294325
FDA11,OUT013,1539.7701239166283
NCM06,OUT046,2495.9229149045823
NCT05,OUT035,4205.000959829686
NCQ02,OUT010,488.63939951177355
NCY06,OUT049,2057.34271653102
FDY56,OUT035,3722.9522613228705
FDL02,OUT035,1603.1407362891994
NCI06,OUT035,2943.742545380938
FDQ14,OUT045,2495.9229149045823
FDQ12,OUT017,3787.5223136958457
FDP36,OUT046,764.5114151343803
FDK21,OUT027,6289.177667254063
FDO40,OUT045,2516.934633733177
NCK54,OUT019,255.5387253273765
FDY09,OUT018,2812.908902779883
NCW30,OUT049,4115.320179424513
NCC55,OUT027,970.2818350760282
FDE58,OUT018,1924.9180037374053
FDR39,OUT013,3030.8488673303236
FDU28,OUT049,3030.8488673303236
FDH08,OUT017,3787.5223136958457
FDG35,OUT045,2813.0672817309764
FDG22,OUT049,605.1165629750764
FDC34,OUT035,2533.5000838662663
FDP15,OUT018,3557.8351097661607
FDK34,OUT010,552.9927115668698
FDU45,OUT035,1939.630282702602
FDQ04,OUT027,968.1592173261059
FDX22,OUT018,3136.3673765611043
FDB45,OUT017,1603.1407362891994
NCH43,OUT027,5735.892141566405
DRE60,OUT046,3695.3485175227074
FDD17,OUT027,6117.8473453009865
NCM54,OUT017,2024.7511946830614
NCH55,OUT013,2021.3900029993595
NCT06,OUT017,2564.762963679596
FDA48,OUT027,5450.765959649318
FDY58,OUT027,6174.729389284331
FDO25,OUT045,3703.341467604948
FDN50,OUT045,1508.911568960516
FDH35,OUT035,2596.2400020444184
FDK09,OUT045,3754.889488777164
FDO16,OUT013,1333.11067054293
FDW11,OUT045,1069.9315481940566
FDU47,OUT027,3326.633824271777
NCQ42,OUT010,280.205187814284
FDK55,OUT027,2549.4541827130383
FDN08,OUT049,1941.46596523478
FDT57,OUT045,3842.7559587128203
FDJ12,OUT018,3282.5800972427655
DRL59,OUT017,792.2234173999593
NCN53,OUT046,605.1165629750764
FDO51,OUT010,84.16078959904476
FDK56,OUT017,3076.801346409268
FDY12,OUT035,806.4347094641017
FDU15,OUT035,605.1165629750764
FDQ19,OUT046,3959.5998167463517
DRF15,OUT045,2516.934633733177
DRE25,OUT019,238.23938833235755
FDK57,OUT018,1967.688230079719
FDD33,OUT010,545.0901577244183
FDR34,OUT027,6429.287593484458
FDU04,OUT045,2007.4598097534079
FDE35,OUT019,142.22449107259843
