Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU32,OUT049,1996.663163345343
FDY27,OUT049,2962.366145400273
NCP54,OUT013,1996.663163345343
NCZ41,OUT049,1996.663163345343
DRL49,OUT013,2308.820018807931
FDI05,OUT018,1298.7708344244393
FDY56,OUT045,3706.4020069019775
DRC13,OUT013,1996.663163345343
NCV29,OUT017,2996.211418730795
FDR24,OUT049,1515.6840085421254
FDZ34,OUT018,3054.5686469563384
FDP37,OUT035,1996.663163345343
FDX08,OUT027,5279.723025163782
FDS57,OUT045,2082.0848627752785
NCG18,OUT049,1563.313739425957
FDK25,OUT018,2801.4661999916043
FDH53,OUT049,1417.4938622572547
DRI59,OUT018,3677.280210283074
FDA52,OUT046,2962.366145400273
FDT20,OUT010,88.00693094390152
FDE36,OUT019,377.5123271299535
FDI24,OUT017,2962.366145400273
FDB28,OUT018,3091.325399879982
FDV11,OUT017,2962.366145400273
FDP01,OUT046,2510.791768647579
FDD34,OUT027,4344.311901782805
FDJ50,OUT027,1265.1527821872628
FDZ44,OUT013,1970.6743102893547
DRO59,OUT035,1144.015795486742
DRB48,OUT045,670.6899493495463
FDR21,OUT018,2962.366145400273
NCE42,OUT010,587.9400998018292
FDO23,OUT046,1515.6840085421254
NCE30,OUT018,3677.280210283074
FDQ22,OUT035,670.6899493495463
FDY01,OUT045,1945.2378623708557
FDS08,OUT017,2962.366145400273
FDG28,OUT018,3864.9807589012307
FDQ51,OUT018,710.2116238016365
FDB05,OUT017,4207.422766279204
FDO56,OUT049,1945.2378623708557
FDE02,OUT018,1515.6840085421254
FDN45,OUT017,3677.280210283074
FDS09,OUT013,710.2116238016365
NCA54,OUT018,3023.158842981467
FDP09,OUT010,565.8947674301135
FDC53,OUT045,1515.6840085421254
NCM55,OUT017,3054.5686469563384
FDL09,OUT018,2801.4661999916043
FDA11,OUT019,241.16259256555406
FDA50,OUT045,1515.6840085421254
FDC23,OUT017,2996.211418730795
FDE22,OUT049,2510.791768647579
FDD23,OUT046,3054.5686469563384
NCA29,OUT049,2962.366145400273
FDK38,OUT046,2444.475352975718
DRC13,OUT046,1996.663163345343
NCP43,OUT049,2996.211418730795
FDX28,OUT049,1515.6840085421254
FDF08,OUT049,1515.6840085421254
FDZ33,OUT046,2465.946663289927
FDD10,OUT049,2962.366145400273
FDO58,OUT017,2510.791768647579
FDI50,OUT017,3706.4020069019775
FDO58,OUT045,2556.163416587813
FDX08,OUT013,3023.158842981467
NCK17,OUT010,90.96224582694246
FDF39,OUT035,4240.04934106879
FDU45,OUT010,287.0214702943974
NCJ18,OUT018,1970.6743102893547
DRC27,OUT019,564.0802446977768
DRC25,OUT035,1472.7100336976393
FDU59,OUT035,2510.791768647579
FDU28,OUT035,3054.5686469563384
NCP30,OUT046,670.6899493495463
FDB39,OUT018,843.5475935855148
FDE41,OUT013,1472.7100336976393
DRH11,OUT010,170.2864533671453
FDA58,OUT045,3769.547236318945
FDU50,OUT046,1945.2378623708557
FDM34,OUT013,1996.663163345343
FDM44,OUT027,2580.4772774024614
FDR39,OUT045,3054.5686469563384
FDM25,OUT045,2962.366145400273
FDQ49,OUT049,2510.791768647579
DRH25,OUT018,772.698899151731
FDM09,OUT027,4180.770038427566
FDL44,OUT019,412.43278585313016
NCR42,OUT018,670.6899493495463
DRL59,OUT046,797.1200066038567
FDX43,OUT013,2742.022090610372
DRK47,OUT010,538.0272363152925
FDU48,OUT018,2056.553493029153
FDY12,OUT045,710.2116238016365
NCN43,OUT018,1996.663163345343
NCM55,OUT018,3054.5686469563384
FDQ21,OUT027,3342.860504710999
FDX13,OUT035,4118.151118280799
NCK30,OUT027,5913.876705799206
FDG20,OUT049,2962.366145400273
DRG27,OUT017,670.6899493495463
FDY14,OUT018,4286.462760213065
FDP59,OUT035,1563.313739425957
FDU60,OUT017,2801.4661999916043
NCC18,OUT019,508.6508458321027
DRJ39,OUT017,3677.280210283074
FDS07,OUT049,1945.2378623708557
FDM08,OUT027,5681.190174132064
FDP51,OUT045,1996.663163345343
FDU16,OUT035,1472.7100336976393
FDH12,OUT013,1588.9680408863785
DRE48,OUT010,525.4532341464297
NCL42,OUT027,5913.876705799206
FDR21,OUT045,2962.366145400273
NCW29,OUT035,2056.553493029153
FDO11,OUT013,4118.151118280799
NCM31,OUT049,2082.0848627752785
FDV35,OUT019,377.7305758217091
FDF58,OUT017,915.1342127715423
NCE43,OUT049,2801.4661999916043
FDA02,OUT035,2393.3070490622686
DRL37,OUT010,104.0375898220589
FDR24,OUT018,1515.6840085421254
FDW59,OUT049,1472.7100336976393
FDS22,OUT049,670.6899493495463
FDW24,OUT017,710.2116238016365
FDU24,OUT035,1515.6840085421254
FDA21,OUT027,5448.751670802745
FDH58,OUT027,2873.272261708348
FDW36,OUT018,1563.313739425957
FDI45,OUT027,4726.774364102142
FDU01,OUT018,3054.5686469563384
FDF35,OUT027,2666.204765907639
FDU43,OUT019,553.4867295472245
FDE24,OUT019,322.18828529920575
FDK50,OUT049,2510.791768647579
FDG31,OUT045,963.0077141025982
FDC60,OUT045,1515.6840085421254
FDL36,OUT013,1515.6840085421254
FDP21,OUT013,3054.5686469563384
FDW16,OUT045,1515.6840085421254
FDX02,OUT017,3706.4020069019775
FDQ58,OUT027,4287.060856470915
FDT51,OUT046,1660.4328774813491
FDD59,OUT049,1345.2470548156482
NCM42,OUT018,1588.9680408863785
FDA57,OUT018,670.6899493495463
FDZ48,OUT035,1660.4328774813491
FDE46,OUT045,2510.791768647579
NCZ30,OUT019,277.97103545439967
FDB56,OUT017,3054.5686469563384
FDA25,OUT027,2580.4772774024614
FDD20,OUT013,1996.663163345343
FDL25,OUT013,1515.6840085421254
NCO18,OUT049,2962.366145400273
FDJ45,OUT017,670.6899493495463
FDR12,OUT035,2886.2074369047937
NCF19,OUT010,119.35023025352046
FDK25,OUT046,2717.733633341744
NCR17,OUT046,1945.2378623708557
FDC52,OUT046,2486.9203792590474
NCA54,OUT017,3023.158842981467
FDR45,OUT010,540.3937520979357
NCM19,OUT049,1945.2378623708557
FDF39,OUT027,5898.25412378103
FDX23,OUT049,1515.6840085421254
FDD58,OUT027,2580.4772774024614
FDX28,OUT013,1538.693945523876
NCD31,OUT013,2510.791768647579
FDU57,OUT018,2486.9203792590474
FDI27,OUT046,710.2116238016365
NCM42,OUT046,1588.9680408863785
FDD32,OUT027,2379.445684247837
FDI34,OUT013,3706.4020069019775
NCM29,OUT049,1996.663163345343
FDG46,OUT018,1864.7120896192519
DRC01,OUT010,123.97115818572607
FDB15,OUT027,6013.256437781321
NCA17,OUT027,3965.7122958266486
FDF10,OUT046,2465.946663289927
FDR26,OUT027,5014.416216944798
FDI02,OUT049,1660.4328774813491
NCM54,OUT010,270.7355858657729
FDF14,OUT013,2486.9203792590474
FDJ33,OUT010,291.5254204337222
FDM20,OUT035,3864.9807589012307
FDC03,OUT027,5677.387942851441
NCX05,OUT046,1945.2378623708557
NCM41,OUT027,2544.128919788268
NCU29,OUT010,398.6005068241351
FDQ59,OUT017,1472.7100336976393
FDH46,OUT010,272.1477076318829
FDH09,OUT013,710.2116238016365
NCD06,OUT045,710.2116238016365
FDC15,OUT035,2510.791768647579
DRD37,OUT027,1044.1391619103094
FDT28,OUT027,4014.4050231174274
FDR28,OUT027,4297.162361255619
FDT38,OUT017,1472.7100336976393
FDV34,OUT027,1905.0070496573612
FDY52,OUT035,939.6153191229972
FDB34,OUT013,1472.7100336976393
DRL23,OUT018,1588.9680408863785
DRB24,OUT046,2510.791768647579
FDJ50,OUT046,843.5475935855148
FDQ49,OUT035,2510.791768647579
FDP20,OUT035,1996.663163345343
FDV19,OUT027,4297.162361255619
NCR54,OUT045,3054.5686469563384
FDO09,OUT010,558.0530795009996
FDS57,OUT018,2191.99401058776
FDN10,OUT049,1970.6743102893547
FDV23,OUT049,1996.663163345343
FDY28,OUT049,3677.280210283074
DRG51,OUT013,2510.791768647579
FDD45,OUT019,231.41078434562937
NCL18,OUT027,5677.387942851441
NCM29,OUT013,2022.9097041050588
FDF17,OUT027,5604.603333255884
FDE22,OUT017,2510.791768647579
FDQ22,OUT017,670.6899493495463
FDS01,OUT013,2996.211418730795
FDW35,OUT027,1044.1391619103094
FDJ33,OUT046,1996.663163345343
NCF54,OUT035,2962.366145400273
FDE09,OUT013,1588.9680408863785
NCE06,OUT045,2510.791768647579
DRH49,OUT049,1398.3291748304327
FDY43,OUT045,2886.2074369047937
NCT05,OUT017,4154.248038361921
FDZ34,OUT045,3054.5686469563384
FDL38,OUT017,1472.7100336976393
FDZ31,OUT017,3054.5686469563384
FDR14,OUT035,843.5475935855148
NCN54,OUT049,1345.2470548156482
NCC42,OUT027,3564.2944170104615
FDK08,OUT017,1515.6840085421254
FDP59,OUT013,1588.9680408863785
FDV22,OUT035,2510.791768647579
FDD33,OUT035,3706.4020069019775
DRE60,OUT027,5314.086920926218
FDK52,OUT046,3706.4020069019775
FDA02,OUT017,2444.475352975718
FDM56,OUT049,1588.9680408863785
FDE57,OUT035,2082.0848627752785
FDM32,OUT045,1515.6840085421254
NCQ30,OUT027,3020.995959343581
FDQ27,OUT027,2580.4772774024614
FDT60,OUT027,3342.860504710999
FDU43,OUT049,3836.7935824016818
NCO55,OUT035,1588.9680408863785
FDG02,OUT045,3054.5686469563384
FDJ28,OUT013,3054.5686469563384
FDP40,OUT045,1660.4328774813491
FDJ38,OUT045,3054.5686469563384
NCC54,OUT017,3836.7935824016818
NCZ41,OUT046,1996.663163345343
FDK38,OUT019,399.98774494635154
FDU52,OUT013,2510.791768647579
FDC40,OUT046,1203.1516246430685
NCR30,OUT017,1111.428044698616
NCN18,OUT017,1660.4328774813491
FDB50,OUT035,1345.2470548156482
FDG04,OUT013,3054.5686469563384
FDR26,OUT035,2962.366145400273
NCT17,OUT018,3054.5686469563384
FDX35,OUT027,5471.49847459892
FDS12,OUT046,1996.663163345343
NCZ29,OUT027,3421.32161009803
FDB38,OUT010,351.28653601341796
FDP12,OUT013,670.6899493495463
FDP22,OUT046,710.2116238016365
FDS26,OUT018,4240.04934106879
FDR52,OUT046,3054.5686469563384
DRJ13,OUT046,2510.791768647579
FDU48,OUT027,3533.256725671186
FDE29,OUT035,915.1342127715423
NCT29,OUT049,1996.663163345343
DRK37,OUT018,3054.5686469563384
FDK55,OUT046,1472.7100336976393
FDR07,OUT046,1515.6840085421254
FDO21,OUT027,5802.899395906946
FDK46,OUT049,4240.04934106879
FDB12,OUT045,1588.9680408863785
FDT31,OUT027,5663.3344019491
FDJ33,OUT045,1996.663163345343
FDC26,OUT027,2666.204765907639
NCQ02,OUT045,3054.5686469563384
FDP08,OUT010,564.5279688876805
FDB11,OUT027,5416.290588618475
FDV55,OUT013,2444.475352975718
FDW20,OUT049,1996.663163345343
NCJ18,OUT019,252.30857404277992
FDC41,OUT018,1144.015795486742
FDE14,OUT027,2580.4772774024614
FDG35,OUT013,2962.366145400273
FDF45,OUT035,843.5475935855148
FDS19,OUT027,2236.905686912373
FDS58,OUT019,378.01939387430104
FDA26,OUT017,3677.280210283074
FDM32,OUT049,1515.6840085421254
FDL45,OUT046,1996.663163345343
FDZ55,OUT049,2510.791768647579
FDY37,OUT049,2082.0848627752785
FDO46,OUT046,3054.5686469563384
FDQ60,OUT046,1996.663163345343
FDA19,OUT018,1996.663163345343
FDL15,OUT046,2510.791768647579
FDM10,OUT018,3677.280210283074
NCL05,OUT017,670.6899493495463
DRK49,OUT010,90.96224582694246
NCE18,OUT027,5956.035617891751
FDG40,OUT049,670.6899493495463
DRI59,OUT045,3677.280210283074
FDK28,OUT035,4286.985040729375
NCD06,OUT019,105.59768519774052
FDO11,OUT019,529.8121415450182
FDK27,OUT046,1970.6743102893547
FDT43,OUT027,1265.1527821872628
FDD38,OUT018,1563.313739425957
FDA16,OUT049,3677.280210283074
FDL14,OUT027,4040.630534195122
NCM17,OUT049,670.6899493495463
FDD20,OUT045,1996.663163345343
FDA40,OUT045,1515.6840085421254
FDL43,OUT045,1345.2470548156482
FDV15,OUT045,1563.313739425957
FDE52,OUT046,1515.6840085421254
NCL17,OUT010,327.19655219546513
NCJ31,OUT045,3836.7935824016818
FDR60,OUT045,1345.2470548156482
NCA18,OUT035,1945.2378623708557
FDS21,OUT027,1730.6521799759778
FDW09,OUT035,1345.2470548156482
FDL26,OUT035,2510.791768647579
FDS47,OUT018,1515.6840085421254
FDC39,OUT046,3444.239389986311
FDT51,OUT035,1660.4328774813491
FDK40,OUT035,4286.462760213065
NCG19,OUT045,3741.600143984176
FDZ07,OUT046,915.1342127715423
FDF08,OUT027,2544.128919788268
FDO04,OUT013,843.5475935855148
FDK41,OUT018,1472.7100336976393
FDP15,OUT049,4197.71339273097
NCD43,OUT018,1588.9680408863785
NCP18,OUT013,2465.946663289927
FDZ51,OUT046,1515.6840085421254
DRH13,OUT035,1588.9680408863785
FDF38,OUT045,670.6899493495463
NCI43,OUT045,710.2116238016365
FDM38,OUT027,1693.1465916320067
FDS03,OUT013,963.0077141025982
DRJ47,OUT017,2962.366145400273
FDT50,OUT010,212.47157527920214
FDV02,OUT046,2962.366145400273
NCG18,OUT017,1563.313739425957
FDW52,OUT046,2531.3681910392675
FDS40,OUT035,670.6899493495463
FDN31,OUT017,3054.5686469563384
FDA37,OUT045,1996.663163345343
FDA15,OUT046,4118.151118280799
FDL39,OUT046,3023.158842981467
FDJ53,OUT045,1996.663163345343
FDX22,OUT013,3677.280210283074
NCZ42,OUT045,3836.7935824016818
FDD56,OUT027,4726.774364102142
FDD40,OUT017,3054.5686469563384
FDS50,OUT013,3677.280210283074
NCN14,OUT013,3054.5686469563384
FDT15,OUT013,3054.5686469563384
NCS18,OUT027,2580.4772774024614
NCO26,OUT010,259.26673333458604
FDF58,OUT018,915.1342127715423
NCB19,OUT013,1472.7100336976393
FDH26,OUT017,2082.0848627752785
DRB24,OUT027,4114.271872717724
FDA49,OUT018,1472.7100336976393
FDB32,OUT045,1515.6840085421254
FDI36,OUT017,3054.5686469563384
NCA17,OUT010,449.49738259063173
FDH22,OUT013,1996.663163345343
NCM26,OUT018,2510.791768647579
FDT15,OUT027,5578.183160813543
FDB16,OUT018,1472.7100336976393
NCP54,OUT027,3342.860504710999
FDJ36,OUT013,1563.313739425957
FDO28,OUT045,1996.663163345343
FDU09,OUT013,843.5475935855148
FDF29,OUT017,1996.663163345343
FDY08,OUT013,2056.553493029153
DRJ59,OUT018,670.6899493495463
FDT23,OUT027,2236.905686912373
FDU15,OUT018,670.6899493495463
FDT47,OUT013,1515.6840085421254
FDI53,OUT019,424.877631964838
FDR59,OUT018,4240.04934106879
FDD53,OUT035,670.6899493495463
FDY51,OUT017,3677.280210283074
FDT04,OUT049,670.6899493495463
FDU51,OUT049,2962.366145400273
FDG14,OUT035,2486.9203792590474
NCU06,OUT045,3706.4020069019775
DRG25,OUT046,3054.5686469563384
DRH49,OUT035,1472.7100336976393
FDN15,OUT035,2056.553493029153
FDL43,OUT018,1203.1516246430685
NCT18,OUT049,3054.5686469563384
NCB31,OUT013,4240.04934106879
FDK57,OUT035,1970.6743102893547
FDY04,OUT019,374.62279591750985
NCP54,OUT046,1996.663163345343
FDF41,OUT013,3864.9807589012307
FDM01,OUT045,1563.313739425957
FDW03,OUT045,1588.9680408863785
FDF28,OUT045,1996.663163345343
FDY37,OUT017,2082.0848627752785
FDQ03,OUT017,3769.547236318945
FDP51,OUT027,2873.272261708348
FDJ40,OUT017,1660.4328774813491
FDC32,OUT049,1515.6840085421254
DRI49,OUT027,2379.445684247837
NCW54,OUT017,843.5475935855148
FDF09,OUT017,670.6899493495463
FDP45,OUT018,4118.151118280799
DRJ23,OUT018,3054.5686469563384
FDS59,OUT017,1660.4328774813491
FDY08,OUT046,2056.553493029153
FDX16,OUT049,2465.946663289927
FDY16,OUT018,3054.5686469563384
FDK32,OUT035,2510.791768647579
FDQ22,OUT013,670.6899493495463
NCC31,OUT018,2510.791768647579
FDG58,OUT049,2510.791768647579
DRF48,OUT013,3054.5686469563384
DRH36,OUT049,1049.1177063800963
NCR30,OUT035,1144.015795486742
FDB03,OUT019,586.278809010256
FDZ28,OUT027,3487.9685045784618
FDR35,OUT017,3054.5686469563384
DRD15,OUT027,5913.876705799206
FDJ33,OUT019,291.5254204337222
FDA56,OUT010,211.1743141956642
FDP56,OUT046,710.2116238016365
NCT30,OUT046,710.2116238016365
FDK15,OUT017,1538.693945523876
FDH44,OUT018,2444.475352975718
FDV01,OUT013,2510.791768647579
DRG03,OUT017,2510.791768647579
FDG50,OUT027,2544.128919788268
FDR16,OUT010,620.1716263226399
FDZ60,OUT046,1588.9680408863785
DRG03,OUT045,2510.791768647579
FDS56,OUT018,4375.73440821147
FDU33,OUT045,695.3829351716906
DRD27,OUT035,1515.6840085421254
FDW22,OUT046,3677.280210283074
DRA24,OUT045,2510.791768647579
FDF38,OUT049,670.6899493495463
FDX48,OUT013,2510.791768647579
FDS58,OUT018,2510.791768647579
FDC32,OUT046,1515.6840085421254
NCQ29,OUT045,4240.04934106879
DRK39,OUT018,1472.7100336976393
NCS38,OUT017,1945.2378623708557
DRO47,OUT013,1660.4328774813491
DRG27,OUT027,1044.1391619103094
FDC57,OUT027,5546.821839145163
FDS55,OUT046,2444.475352975718
NCJ06,OUT018,1996.663163345343
FDO01,OUT019,255.545697261651
NCM55,OUT045,3054.5686469563384
FDC52,OUT049,2486.9203792590474
FDQ15,OUT045,1370.7254513354067
NCT30,OUT027,1265.1527821872628
NCR42,OUT027,1044.1391619103094
FDD28,OUT035,843.5475935855148
FDQ34,OUT049,1588.9680408863785
FDZ12,OUT027,3562.502326274924
DRE13,OUT019,235.1869946809527
NCN07,OUT019,299.44574279516587
FDM28,OUT035,3023.158842981467
FDI10,OUT017,2962.366145400273
FDQ25,OUT013,2886.2074369047937
FDA38,OUT010,697.5288276884609
DRI13,OUT049,3677.280210283074
FDY20,OUT027,2544.128919788268
NCZ53,OUT035,3054.5686469563384
NCM31,OUT013,2393.3070490622686
DRB01,OUT017,3054.5686469563384
DRF37,OUT046,4240.04934106879
NCF42,OUT049,2962.366145400273
FDF16,OUT018,2465.946663289927
FDB41,OUT013,710.2116238016365
FDR34,OUT013,3706.4020069019775
FDR15,OUT018,2510.791768647579
NCV42,OUT019,258.45624600730446
FDW51,OUT035,3677.280210283074
FDU36,OUT017,1515.6840085421254
FDX60,OUT049,1437.091501991502
FDY03,OUT035,1864.7120896192519
FDW55,OUT045,4006.2382873202405
FDT01,OUT010,690.6702140144331
FDG58,OUT013,2510.791768647579
FDK21,OUT017,4118.151118280799
NCS41,OUT019,471.8816654162136
FDS10,OUT045,3054.5686469563384
NCT53,OUT046,2531.3681910392675
FDJ28,OUT018,3054.5686469563384
FDX44,OUT045,1472.7100336976393
FDT20,OUT018,670.6899493495463
FDO44,OUT017,1588.9680408863785
NCX17,OUT049,3741.600143984176
FDY01,OUT017,1945.2378623708557
FDJ12,OUT027,5271.700541698503
DRK35,OUT018,670.6899493495463
FDD47,OUT019,372.07605324644015
NCM53,OUT035,1588.9680408863785
FDO45,OUT013,1472.7100336976393
NCM42,OUT010,258.45624600730446
FDE04,OUT046,2996.211418730795
NCI30,OUT027,5913.876705799206
FDZ19,OUT013,2962.366145400273
FDW57,OUT013,2962.366145400273
FDA25,OUT013,1563.313739425957
FDT22,OUT046,895.8838760210151
FDP51,OUT013,1970.6743102893547
FDD48,OUT027,2873.272261708348
FDY39,OUT035,3054.5686469563384
FDO48,OUT010,538.1711665263498
FDD23,OUT027,5251.46662445395
DRN35,OUT027,1044.1391619103094
FDT01,OUT035,3677.280210283074
FDC20,OUT010,182.18660073274614
DRJ35,OUT035,915.1342127715423
FDB32,OUT046,1515.6840085421254
FDL24,OUT046,2962.366145400273
NCV42,OUT035,1864.7120896192519
FDZ46,OUT046,1588.9680408863785
FDC15,OUT013,2510.791768647579
FDD08,OUT019,94.29005596517274
FDY50,OUT049,1515.6840085421254
FDD36,OUT013,1970.6743102893547
FDG57,OUT027,1265.1527821872628
FDL21,OUT018,670.6899493495463
FDN16,OUT027,2580.4772774024614
FDJ09,OUT027,1044.1391619103094
FDS01,OUT010,437.33825415524046
FDV33,OUT017,4240.04934106879
DRE12,OUT017,1945.2378623708557
FDR07,OUT013,1515.6840085421254
FDP48,OUT010,480.2358017618902
NCB55,OUT035,843.5475935855148
FDQ08,OUT013,915.1342127715423
FDR34,OUT035,3706.4020069019775
FDO33,OUT046,1660.4328774813491
FDP13,OUT045,670.6899493495463
FDX12,OUT049,3864.9807589012307
NCT06,OUT049,2717.733633341744
FDR16,OUT019,610.9867995053207
FDE36,OUT046,2531.3681910392675
FDZ36,OUT049,3054.5686469563384
FDV13,OUT045,1515.6840085421254
NCZ17,OUT035,670.6899493495463
FDU56,OUT045,3054.5686469563384
FDM09,OUT035,2962.366145400273
FDV02,OUT017,2962.366145400273
FDS34,OUT018,1864.7120896192519
FDA11,OUT049,1515.6840085421254
FDP09,OUT017,3677.280210283074
FDB29,OUT027,2835.0969828280076
FDT19,OUT017,2962.366145400273
DRH15,OUT017,670.6899493495463
FDY38,OUT046,3706.4020069019775
FDF14,OUT027,3982.1263314665366
FDN48,OUT010,257.67003207133786
FDQ12,OUT013,3706.4020069019775
NCJ43,OUT045,2962.366145400273
FDE17,OUT019,351.3317499543289
FDB05,OUT035,4207.422766279204
FDH10,OUT045,3054.5686469563384
NCR06,OUT017,670.6899493495463
FDU32,OUT018,1996.663163345343
FDD56,OUT049,2962.366145400273
FDO36,OUT018,3023.158842981467
FDH16,OUT010,242.72169868849994
FDX10,OUT018,670.6899493495463
FDZ37,OUT017,1515.6840085421254
FDU31,OUT010,562.8008961787425
DRC49,OUT049,2082.0848627752785
FDL15,OUT045,2510.791768647579
FDN32,OUT019,605.8402667286313
DRH59,OUT027,1905.0070496573612
NCU29,OUT049,2465.946663289927
FDR37,OUT019,551.0791532176397
FDS14,OUT018,2510.791768647579
FDU02,OUT027,5746.619772045579
FDJ08,OUT035,3054.5686469563384
NCZ06,OUT045,4154.248038361921
FDO31,OUT049,1437.091501991502
FDH31,OUT018,1563.313739425957
FDS58,OUT017,2510.791768647579
NCA53,OUT027,1265.1527821872628
FDF50,OUT046,3054.5686469563384
NCW42,OUT049,3677.280210283074
NCQ17,OUT045,2510.791768647579
FDK51,OUT018,4286.462760213065
NCW41,OUT010,396.4082001051737
NCR29,OUT017,843.5475935855148
FDB08,OUT019,375.3637582559654
FDA40,OUT027,2470.744287195013
FDL14,OUT018,2510.791768647579
FDB47,OUT046,3614.6011465378947
FDO03,OUT035,3706.4020069019775
DRK13,OUT019,523.7384475784373
FDX13,OUT010,577.2032384281105
FDF52,OUT046,3054.5686469563384
FDT11,OUT013,3054.5686469563384
FDB08,OUT013,2510.791768647579
FDQ28,OUT018,2510.791768647579
FDD29,OUT045,4118.151118280799
NCQ29,OUT027,6071.037931892042
NCO02,OUT013,963.0077141025982
FDR56,OUT010,525.6113240751598
NCM54,OUT049,1996.663163345343
FDP51,OUT035,1945.2378623708557
FDT38,OUT013,1472.7100336976393
FDZ20,OUT018,4154.248038361921
FDJ53,OUT013,1996.663163345343
FDX13,OUT049,4118.151118280799
FDP58,OUT035,3677.280210283074
NCK31,OUT019,185.15868779039553
FDA35,OUT018,1996.663163345343
FDV37,OUT018,3054.5686469563384
NCO07,OUT027,5618.104578491366
FDA20,OUT045,3054.5686469563384
FDZ59,OUT035,2742.022090610372
NCY17,OUT017,670.6899493495463
FDQ28,OUT035,2510.791768647579
FDV35,OUT017,2510.791768647579
FDQ36,OUT013,670.6899493495463
FDD34,OUT018,2510.791768647579
FDK51,OUT045,4286.462760213065
FDV31,OUT035,2962.366145400273
FDR04,OUT035,1515.6840085421254
FDR14,OUT049,843.5475935855148
DRC36,OUT010,454.3470933549999
FDE39,OUT019,262.7811468502777
FDP57,OUT049,1588.9680408863785
FDE57,OUT046,2082.0848627752785
NCN18,OUT046,1660.4328774813491
NCQ05,OUT018,2465.946663289927
FDW47,OUT035,1996.663163345343
FDV46,OUT035,2056.553493029153
NCP29,OUT045,939.6153191229972
FDE09,OUT018,1660.4328774813491
NCU06,OUT027,5928.879821284043
FDT19,OUT010,451.7148134314283
DRF15,OUT017,2486.9203792590474
DRI51,OUT013,2886.2074369047937
NCX54,OUT013,1588.9680408863785
DRE01,OUT013,3836.7935824016818
NCB07,OUT045,3054.5686469563384
FDU50,OUT035,1945.2378623708557
FDG40,OUT035,670.6899493495463
FDW10,OUT018,2962.366145400273
FDX51,OUT013,3054.5686469563384
NCP17,OUT045,963.0077141025982
FDP21,OUT035,3054.5686469563384
FDL04,OUT045,1588.9680408863785
FDV23,OUT013,1996.663163345343
FDF24,OUT046,1437.091501991502
FDH56,OUT027,2835.0969828280076
FDB51,OUT049,915.1342127715423
FDI58,OUT027,2544.128919788268
FDR20,OUT013,710.2116238016365
FDC51,OUT018,1996.663163345343
FDB16,OUT027,2470.744287195013
FDE40,OUT049,915.1342127715423
NCM17,OUT035,670.6899493495463
FDU56,OUT035,3054.5686469563384
FDS32,OUT019,289.0249493541922
FDX02,OUT049,3677.280210283074
FDT39,OUT027,4289.911067075517
FDE35,OUT017,843.5475935855148
NCI42,OUT019,695.8093895598483
DRL23,OUT046,1588.9680408863785
FDA10,OUT046,1996.663163345343
FDA11,OUT013,1515.6840085421254
NCM06,OUT046,2510.791768647579
NCT05,OUT035,4197.71339273097
NCQ02,OUT010,612.7961470359714
NCY06,OUT049,1996.663163345343
FDY56,OUT035,3706.4020069019775
FDL02,OUT035,1588.9680408863785
NCI06,OUT035,2962.366145400273
FDQ14,OUT045,2465.946663289927
FDQ12,OUT017,3706.4020069019775
FDP36,OUT046,710.2116238016365
FDK21,OUT027,5985.159445145409
FDO40,OUT045,2465.946663289927
NCK54,OUT019,234.46218741659132
FDY09,OUT018,2962.366145400273
NCW30,OUT049,4329.320989067196
NCC55,OUT027,1044.1391619103094
FDE58,OUT018,1945.2378623708557
FDR39,OUT013,3054.5686469563384
FDU28,OUT049,3054.5686469563384
FDH08,OUT017,3706.4020069019775
FDG35,OUT045,2962.366145400273
FDG22,OUT049,670.6899493495463
FDC34,OUT035,2510.791768647579
FDP15,OUT018,4197.71339273097
FDK34,OUT010,540.3937520979357
FDU45,OUT035,1945.2378623708557
FDQ04,OUT027,1044.1391619103094
FDX22,OUT018,3677.280210283074
FDB45,OUT017,1563.313739425957
NCH43,OUT027,5677.387942851441
DRE60,OUT046,3677.280210283074
FDD17,OUT027,5913.876705799206
NCM54,OUT017,1996.663163345343
NCH55,OUT013,1996.663163345343
NCT06,OUT017,2556.163416587813
FDA48,OUT027,5478.853486280964
FDY58,OUT027,5602.185166549946
FDO25,OUT045,3677.280210283074
FDN50,OUT045,1515.6840085421254
FDH35,OUT035,2531.3681910392675
FDK09,OUT045,3706.4020069019775
FDO16,OUT013,1472.7100336976393
FDW11,OUT045,963.0077141025982
FDU47,OUT027,3564.2944170104615
NCQ42,OUT010,265.2501432810934
FDK55,OUT027,2544.128919788268
FDN08,OUT049,1945.2378623708557
FDT57,OUT045,3769.547236318945
FDJ12,OUT018,3614.6011465378947
DRL59,OUT017,772.698899151731
NCN53,OUT046,670.6899493495463
FDO51,OUT010,111.64998584222415
FDK56,OUT017,3054.5686469563384
FDY12,OUT035,772.698899151731
FDU15,OUT035,670.6899493495463
FDQ19,OUT046,3864.9807589012307
DRF15,OUT045,2510.791768647579
DRE25,OUT019,238.99929201791326
FDK57,OUT018,1970.6743102893547
FDD33,OUT010,573.4500017478655
FDR34,OUT027,5826.604127880954
FDU04,OUT045,1996.663163345343
FDE35,OUT019,150.81555856556517
NCD31,OUT035,2510.791768647579
FDJ56,OUT035,1538.693945523876
NCU53,OUT046,2531.3681910392675
FDD39,OUT035,3677.280210283074
